feature,label
"[-3.1018311e+02  9.5606079e+01 -5.6086819e+01  1.2663247e+01
 -1.2279585e+01  2.2822741e+01  5.8666406e+00  3.9692214e+00
 -9.6709538e+00 -1.2568437e+00 -9.6967192e+00  1.1502337e+01
 -8.2616091e+00  8.4004192e+00 -2.4882839e+00  5.8046579e+00
 -3.1462483e+00  7.4462748e+00 -2.8698523e+00 -2.2870278e+00
 -6.7818666e+00  1.0986246e+00 -1.9867325e+00  1.9102143e+00
 -1.9452887e+00 -1.1606122e+00 -1.4528106e+00 -2.6762962e+00
 -2.6714470e+00 -3.8849597e+00  4.0960722e-02 -5.3386587e-01
 -6.9970489e-01 -2.4181316e+00  1.1790098e+00 -2.7377467e+00
 -2.2154040e+00 -4.9244002e-01  6.5726244e-01 -3.3191667e+00]",children_playing
"[-2.75891418e+02  1.01743202e+02 -9.10168152e+01 -4.60302925e+00
 -1.90497428e-01 -1.27953682e+01 -1.72797432e+01  3.27343726e+00
 -9.62572384e+00  1.53799143e+01  8.93755531e+00  1.23543510e+01
  1.44384444e+00  2.08109021e+00 -6.14473581e+00  2.81045318e+00
  3.32731009e+00  1.67760205e+00 -1.31505990e+00  8.03713703e+00
  6.12787056e+00  1.09663084e-01  5.46013594e+00 -1.03232674e-01
 -1.36195469e+00  4.34712458e+00  6.06002867e-01  2.46103096e+00
  2.55537748e+00  6.58671319e-01  4.74423027e+00  1.27336717e+00
 -1.08048666e+00  6.34698868e-01  1.83935905e+00  1.78452563e+00
  2.03715777e+00  9.70961303e-02  2.67303443e+00  8.53360236e-01]",dog_bark
"[-5.1020303e+02  1.0211540e+02  6.0270615e+00 -1.8095373e+01
 -2.0006212e+01  3.8360362e+00 -9.9213398e-01  1.9080648e+00
 -3.1970480e-01 -4.4742098e+00 -6.0695620e+00  2.3751731e+00
  6.8006587e+00  6.4790421e+00  2.1423286e-01 -2.3344611e-01
 -2.0059371e+00  3.8558416e+00 -3.1559987e+00 -2.6604302e+00
 -5.4297714e+00 -6.4304113e+00 -1.7559649e+00  1.5175142e+00
  2.8029761e+00  6.7035732e+00  1.2895799e+00  1.3625227e+00
  3.0145330e+00  4.1831503e+00  5.1525979e+00  6.4509192e+00
  5.3236041e+00  3.3844106e+00  1.6383429e+00 -5.5742826e-02
  2.3911035e+00  2.3809454e+00  2.5279763e+00 -4.1245860e-01]",dog_bark
"[-2.7157932e+02  1.5682959e+02 -2.1753572e+01  3.1323050e+01
 -9.8533382e+00  2.4700089e+01 -8.5836468e+00  1.5973794e+01
 -1.1572349e+01  4.8299565e+00 -1.0058366e+01  8.2960472e+00
 -9.8040485e+00  3.7747340e+00 -7.2238598e+00 -7.1342683e-01
 -6.0914526e+00 -7.4019575e-01 -7.2649488e+00 -3.4338987e+00
 -1.2836725e+00 -3.3265586e+00  2.2271736e-02  1.6317474e+00
 -2.9038370e+00  2.7652998e+00 -2.0286598e+00 -1.6665976e+00
  8.8179022e-02 -7.6853341e-01  8.2718424e-02 -8.6423212e-01
 -1.9241749e+00  8.9787707e-02 -2.8398352e+00 -1.9385489e+00
 -2.2304006e+00 -1.6607147e+00 -2.1766608e+00 -2.5120690e+00]",street_music
"[-3.6723343e+02  1.1749239e+02  1.8439312e+01  3.1207066e+01
  1.2658621e+01  1.1893305e+01  1.4669601e+01  8.6835089e+00
  1.3499817e+01  1.2881904e+01  1.0621269e+01  1.2592954e+01
  8.8639526e+00  6.6765723e+00  4.3442030e+00  8.5690765e+00
  5.0075312e+00  5.4459200e+00  7.0765443e+00  4.3148489e+00
  6.4018087e+00  3.7715344e+00  2.5419357e+00  5.0746503e+00
  6.3355594e+00  3.9676070e+00  4.7648983e+00  2.3706746e+00
  2.2620060e+00  4.4197822e+00  2.7249629e+00  3.0260284e+00
  4.2308517e+00  1.9090760e+00  2.4205074e+00  3.9017079e+00
 -1.5692069e-01  1.4420520e+00  2.0222428e+00  3.7038025e-01]",street_music
"[-124.7006       97.723335    -18.93243      41.09419     -17.146942
   26.200378     -1.5060196    19.897003    -19.058575     16.942596
  -12.076461     16.928928     -3.5698795    13.387759    -14.564844
    7.5819945   -10.162219      3.6450238    -5.1080604     8.027509
   -7.9903064    -1.7658968    -0.36163378    9.080037     -5.365321
    5.6587105    -2.2424133     1.0570782    -2.9351494     2.3038478
   -6.4280434     0.7845138    -2.260426      2.7526493    -1.2198185
    1.4585651    -1.5102171     3.2273738    -1.1380244     0.4249073 ]",jackhammer
"[-3.53270264e+02  1.20576622e+02 -3.68767281e+01  3.94837494e+01
 -1.39582615e+01  2.61038437e+01 -6.57192993e+00  5.10324192e+00
  1.95868945e+00  8.87907314e+00 -2.34400415e+00  7.11305046e+00
 -3.03502107e+00  9.65782356e+00  2.25623155e+00  7.81753302e+00
 -2.97271460e-01  6.57958937e+00 -5.27167559e-01  2.71040893e+00
 -8.88576627e-01  8.63836670e+00  8.29796410e+00  1.28114376e+01
  6.97077703e+00  1.98130417e+00 -5.18453455e+00 -8.15094662e+00
 -7.74222612e+00 -2.18193436e+00  2.04577446e+00  1.65365851e+00
 -3.14427286e-01  2.83784080e+00  7.20334101e+00  7.33051920e+00
  4.74772453e+00  2.24192357e+00  2.62252069e+00  7.75238752e-01]",air_conditioner
"[-1.96432114e+02  1.26294518e+02 -1.16695795e+01 -3.21192970e+01
 -3.90286255e+01 -1.89095917e+01 -8.56315136e+00 -4.76735353e+00
 -1.29550514e+01 -6.61945009e+00  9.46254373e-01  4.19515038e+00
  5.97564459e+00  1.02258520e+01  8.81256962e+00  9.27689838e+00
  2.28285289e+00  8.95436630e-02 -5.34006834e+00 -4.21312809e+00
 -1.86478198e+00 -1.71381807e+00 -1.46798599e+00  5.43962193e+00
  1.02680330e+01  9.95987225e+00  8.99783230e+00  4.36094618e+00
 -1.93985188e+00 -1.25088263e+00  3.19908237e+00  7.46798134e+00
  6.53668940e-01 -3.40005803e+00  3.05826520e-03  4.42361736e+00
  6.63702822e+00  7.78452682e+00  4.66264153e+00  1.44759691e+00]",dog_bark
"[-9.5526688e+01  1.3769420e+02 -3.3051380e+01  1.6237677e+01
 -4.3584437e+00  2.5143036e+01 -9.1625519e+00  1.1890098e+01
 -2.2786977e+00  2.3579441e+01 -1.6852299e+01  8.0652800e+00
 -1.0713622e+01  1.3396459e+01 -2.8085949e+00  1.0319647e+01
 -1.1146917e+01  1.1989517e+01 -6.6473017e+00  7.5553579e+00
 -3.4420328e+00  1.1565247e-01 -7.5349913e+00  1.7667830e-01
 -5.7023053e+00 -5.6893808e-01 -7.1064878e+00  1.9988220e+00
 -6.1713724e+00 -9.2275244e-01 -6.4923725e+00  2.7969080e-01
  3.3911047e+00  7.3837125e-01 -1.1311538e+00 -1.7335256e+00
 -4.6684985e+00 -1.8614715e-01 -4.8544564e+00  2.0596400e-01]",jackhammer
"[-5.0401831e+02  6.5095520e+01 -9.6794682e+00 -1.5099058e+01
 -1.9714996e+01 -8.3201046e+00 -1.0818905e+01  4.3524132e+00
  5.5614247e+00  7.4103189e+00  1.7584455e-01  4.5695729e+00
  8.7297487e+00  9.1118202e+00  3.8658412e+00  5.1566596e+00
  5.3821893e+00  6.4509172e+00  3.7287450e+00  5.5241876e+00
  3.6436398e+00  3.6250710e+00  3.0555868e+00  2.2747707e+00
  2.3806474e+00  3.1885710e+00  2.8297973e+00  3.1316791e+00
  2.0141053e+00  1.0197144e+00  6.1481047e-01  1.7883507e+00
  1.6029500e+00  1.8750397e+00  2.1348331e+00  2.7944946e+00
  2.2095761e+00  2.3281751e+00  1.5212497e+00  1.3291745e+00]",gun_shot
"[-6.8537140e+01  1.3237177e+02 -3.9727112e+01  5.5793556e+01
 -2.5761782e+01  1.7174337e+01 -2.3607578e+01  1.7229757e+01
 -1.3643154e+01  7.4764466e+00 -9.0124683e+00 -4.4454816e-01
 -8.5035267e+00  2.9273953e+00 -1.4957584e+01  5.7651539e+00
 -1.1263967e+01  5.9951172e+00 -6.3952737e+00 -1.3218925e+00
 -1.4373354e+00  9.2938818e-02  6.9455492e-01 -3.9696088e+00
  1.8296398e+00  2.9250641e+00 -4.7217293e+00  4.3124118e+00
 -4.2522736e+00  1.3964362e+00  2.0689178e+00  1.9398944e+00
 -2.3076026e+00 -5.3502727e-01  1.5490416e+00 -3.6370413e+00
 -3.0283704e+00 -3.6201384e+00 -4.6300073e+00 -3.4445984e+00]",jackhammer
"[-2.7415717e+02  6.6652084e+01 -3.4321239e+01  2.3483032e+01
  2.4949247e+01  5.2355400e+01 -1.4363022e+01 -1.5611319e+01
 -1.0117848e+01  4.5377728e+01  6.3200760e+00 -2.1651060e+01
 -2.4051216e+01  2.4035391e+01  3.3690420e-01 -4.9741995e-01
 -1.0174483e+01 -8.0264015e+00  9.3636026e+00  9.5408335e+00
 -1.2644370e+01  1.0054778e+01  8.1126785e+00  8.1154499e+00
 -2.6625699e-01  8.0614299e-01  8.2610579e+00  2.6962063e+00
 -4.6538293e-02 -4.8292165e+00  1.4326446e+01  3.6670375e-01
 -4.9360552e+00  2.7123794e-01  1.2090694e-02  1.7876098e+00
  3.6467640e+00 -4.4491434e+00 -8.2111444e+00  7.3354759e+00]",street_music
"[-106.81148     155.96915     -23.38652       8.070047     15.481249
   13.904979      6.465619     16.97282      -6.914632      8.725336
   -8.380107      0.992935     -8.501553     11.561231      2.7954564
   12.093702      0.2358245     7.171486     -2.591627      3.8296096
   -1.6999226    -1.3815165     3.2404568    -0.78689355    0.40747958
   -4.9195175     1.7833879    13.879855     11.458718     -0.6067204
  -15.2731495     2.1249166    16.10901       4.8334565    -5.271153
    5.42581      -3.056949    -21.339737     -3.5169532    17.791798  ]",car_horn
"[-2.4001756e+02  1.4837059e+02 -2.1575941e+01  9.9337988e+00
 -3.0950323e+01  8.0555973e+00 -2.8499058e+01  9.6266575e+00
 -1.8181387e+01  6.5470586e+00 -1.5409688e+01  3.7205186e+00
 -1.3109745e+01  9.4019645e-01 -8.8946142e+00  1.6090716e+00
 -1.2156717e+01 -3.5217300e-01 -1.0196184e+01 -2.6330321e+00
 -8.0242319e+00  1.0025308e+00 -5.1632466e+00  2.8125532e+00
  4.4238389e-01  4.7520652e+00  3.9138213e-01  4.1150270e+00
  2.1915984e-01  1.9235174e-01 -1.7598001e+00 -2.8153062e-01
 -1.2701625e+00 -2.0425241e+00 -1.9358028e+00 -1.0831637e-01
 -2.6293256e+00 -3.1500201e+00 -2.2301457e+00 -6.3288331e-01]",street_music
"[-3.1361072e+02  1.2047988e+02 -6.0119999e+01  2.2697958e+01
 -2.1140862e+01  1.4691906e+01 -1.7042085e+00  9.1026154e+00
  1.7683005e+00  1.3049369e+01 -1.0607283e+01  7.8429642e+00
 -9.0554409e+00  1.1368914e+01 -3.3781353e-01  1.1224044e+01
  1.2031059e+00  2.2089820e+00 -6.7884717e+00 -2.5810127e+00
 -1.2681377e-02  4.5777044e+00 -1.1233804e+00 -9.7822666e-01
 -3.8529885e+00 -4.6336567e-01 -2.4825091e+00 -3.4087987e+00
 -1.6795937e+00  1.4670646e-01  1.8240191e+00 -2.7228510e+00
 -2.4438243e+00 -9.0508282e-01 -1.8335626e+00 -2.3669875e+00
 -7.9869646e-01 -2.8102231e+00 -1.6838533e+00 -3.8074620e+00]",children_playing
"[-71.842636    86.33963    -42.37469     50.49535    -33.257763
  12.676333     2.8510807   11.455983   -20.715906    18.42539
 -15.339491    11.880385   -16.773283    24.325958    -5.5024137
   9.70668      0.16892071   5.211692    -8.48481     -0.63553613
  -1.8737924   -5.1501822   -3.5078552    2.6587014   -1.6850808
  -2.381489    -5.365406     6.524267     4.9153285   -3.1319778
 -11.023967     7.851671     4.6766257    4.457124    -1.9470109
   1.4463085  -11.978208    -7.430688     3.4191124    5.803617  ]",car_horn
"[-1.4770363e+02  1.6771880e+02 -3.8405205e+01  4.6758813e-01
 -1.7444914e+01  2.0484484e+01  7.6583233e+00  1.6867744e+01
 -1.7662731e+01  2.3624653e+01 -4.9333614e-01  7.4210577e+00
 -1.1257213e+01 -1.5032934e+00 -1.2366603e+01 -2.8416657e+00
 -1.5565515e+01 -9.9443096e-01 -1.0053529e+01 -5.5263525e-01
 -9.7780666e+00 -1.6500731e+00 -4.6307850e+00  3.8208979e-01
 -9.4501610e+00 -4.6478329e+00 -5.0090880e+00 -4.1346536e+00
 -8.0449038e+00 -5.0289054e+00 -4.1746478e+00 -1.6429135e+00
 -5.9852233e+00 -2.4199076e+00 -2.6023524e+00 -2.6858076e-01
  3.3312187e-02  4.0738523e-01 -3.9781604e+00  9.9344623e-01]",siren
"[-110.60335      57.05951       1.2737452    29.431753     -5.049717
   31.505188     -5.2444053    37.01808      -5.7626467     1.7486981
   -6.780485     18.6759      -15.351254     11.233466    -12.017246
    6.7048535   -10.698236      2.3382206    -4.181539      0.7217494
   -6.0694065     6.772846     -1.7977972    -0.31380185    0.7646409
    1.7563281     0.5699616     0.8897418    -4.901647      1.6494634
   -0.5517462     0.23864989    5.704156     -4.5953236    -2.470431
    2.3887742    -4.3560247     3.7181742    -9.584089      9.743818  ]",jackhammer
"[-1.8830661e+02  1.5856551e+02 -5.7120461e+01 -1.9365683e+00
 -2.0287693e+01  2.5668776e+01  1.0690011e+01  1.9479927e+01
 -1.9035610e+01  2.3410345e+01 -7.3938780e+00 -3.0796707e+00
 -7.0206223e+00  1.0614091e+01 -7.6997495e+00 -5.2475705e+00
 -1.0633254e+01 -9.9075680e+00 -4.3273044e+00 -3.6509988e+00
 -1.2644776e+01 -6.7543564e+00  3.1910973e+00 -2.2955203e+00
 -8.4543743e+00 -1.4306480e+00 -4.0732098e+00 -4.1666245e+00
  4.5870686e+00 -1.5019101e+00  9.7874343e-01 -7.8787559e-01
 -7.5120702e+00 -1.5990883e+00  1.1248980e-01 -1.6503229e+00
  4.5638585e+00 -3.9969769e+00 -1.9756145e+00 -5.8264232e-01]",siren
"[-304.28632     171.2701      -15.25535      40.652836     -7.8442354
   -2.4594066     8.639727     12.222806     -0.60157174   -2.1798322
   13.351086      8.363125      6.5513177     3.0392883     3.4720156
    6.9484315     4.035387      0.4288368    -3.647945     -1.1840147
   -0.8004721     4.3382907     2.7353845     1.0157381     3.7195091
   -5.2238493    -5.957018      0.45649004   -4.828428     -6.608977
    6.08538      16.49438      16.032076      3.950179      0.48399693
   -3.5910342   -12.6887       -4.6169224     8.626563      3.6750884 ]",street_music
"[-1.23955765e+02  1.53437775e+02 -2.29577656e+01  1.50318651e+01
  4.50603199e+00  2.30949268e+01  4.14591610e-01  2.39491138e+01
  3.16799688e+00  2.34706631e+01 -2.56192636e+00  1.17398539e+01
  8.79953444e-01  1.16601028e+01  6.56240940e-01  8.22133350e+00
  2.81512499e+00  5.82817268e+00 -9.09936428e-01  3.35498786e+00
 -2.43579531e+00  5.11936522e+00  5.47145367e-01  1.08530188e+00
 -2.22723770e+00  2.78423572e+00  1.59171745e-01 -8.27290956e-03
  1.42028785e+00  3.34032804e-01  7.03712225e-01 -1.20420921e+00
  9.67846632e-01 -2.45663333e+00 -2.24401140e+00 -1.18075371e+00
 -1.20149696e+00 -3.09638834e+00 -1.53655684e+00 -6.59757495e-01]",dog_bark
"[-131.99554     172.64182     -40.081467     31.529737    -42.566963
   17.67744       6.7854433     6.963774    -21.078474      5.709421
   -5.7425303     7.623209    -15.649608      4.3803515    -2.6773198
    2.5572047    -9.256644      0.8861629     0.37752986  -10.947934
   -3.5742064    -0.42377856   -8.774815     -1.3571233    -1.7849848
   -3.377598      4.4262905    -6.4158096    -1.6903149    -2.1777704
   -4.713518     -1.553666     -3.1670856    -1.0841985    -4.476158
   -0.526307      1.7303021    -3.3441553     1.3801748    -1.3876556 ]",jackhammer
"[-228.10345      98.72252     -21.18096      58.104656     10.898736
   24.437077     -1.7865751    24.636684     -8.342228     17.327621
    9.003527      4.342328      5.361321     19.24595      -4.799542
   17.08891      -3.1019635    13.186346     -0.6407953     8.638939
    5.1693444    -1.5231247     3.3945372     6.3816137    -0.8260474
    4.5354104    -3.5788245     5.057638     -2.6133506    -0.83703303
    0.6636062    -2.2846982    -2.432532     -4.5070014    -2.045314
   -1.8329372    -4.705192     -0.31315142   -4.248362     -0.5884061 ]",air_conditioner
"[-186.21121      91.620575   -141.0144       -3.2287269   -49.88026
  -14.957431    -24.520924     -6.576391    -12.707597      0.78082377
   -9.765232      3.838404    -12.657127      2.2101994    -2.834189
    5.8432827    -3.9667482     8.644927     -0.82794744    4.1237354
   -0.5516569     0.25635856   -2.2030473     4.402994     -0.92790693
    0.77328277   -2.061578     -1.5027528     2.145429     -4.338104
   -5.713251      0.98491806    3.3257358     3.0000622     5.9484673
    2.2273123     0.91928315    1.0435616     2.2105138     0.33850673]",drilling
"[-5.2608437e+01  1.3007715e+02 -8.4479637e+00  3.2455841e+01
 -2.3358606e+01  1.6997435e+01 -1.3102012e+01  1.2538574e+01
 -1.4972854e+01  1.2450465e+01 -1.1368204e+01  1.3753248e+01
 -4.8824306e+00  1.6347717e+01 -5.3061562e+00  7.7064180e+00
 -3.5681710e+00  1.8462570e+00 -5.6894130e-01  5.9665484e+00
 -7.8191624e+00  5.2532840e+00 -1.2503588e+00  7.5332355e+00
  1.1506561e+00  7.2179260e+00 -3.4408484e+00  2.8200376e+00
 -6.2347622e+00 -1.6300074e+00 -2.1939647e+00  2.8761866e+00
 -3.7840693e+00  7.7796936e-01 -2.2142620e+00  7.0878053e-01
 -1.2961147e+00  9.1294013e-02 -3.5085979e+00  1.1382984e+00]",air_conditioner
"[-102.89342      96.92479     -16.854332     41.915638    -23.606577
   22.933384     -3.522702     14.849513    -22.079065     19.80732
  -10.801522     14.46644     -11.825325     14.49359     -12.194104
   10.409965     -8.095458      4.1880364    -9.07243       8.505575
   -6.8204365    -2.0119612    -4.329957      4.87793      -1.0364046
    9.167153      1.3245386     0.18525678   -4.4470367    -3.4837847
   -7.299174      1.9559833    -1.0857155     1.3183006    -1.4572004
   -2.0687606     0.8723065     3.7453115    -2.218263      2.8292809 ]",jackhammer
"[-3.2787186e+02  1.4498154e+02 -2.7752754e+01  3.8740417e+01
 -1.4418527e+01  1.9626547e+01 -1.7121614e+01  1.7960733e+01
 -1.1493232e+01  1.1709302e+01 -1.4085391e+01  7.8566613e+00
 -8.8317127e+00  7.8876348e+00 -8.9543362e+00  2.5315316e+00
 -9.3223858e+00  1.1233267e+00 -4.2998657e+00  4.1114779e+00
 -6.6179051e+00  2.3324094e+00 -1.6306318e+00  2.5397518e+00
 -2.3466783e+00  2.5274100e+00 -1.7847265e+00  2.8942831e+00
 -5.8800608e-01 -1.5610774e+00 -2.6197364e+00  4.2419305e+00
  2.0909209e+00 -1.7888427e+00 -2.2925239e+00  1.3331869e-01
 -2.2412212e+00 -2.0136905e+00  2.2117498e+00  2.4192677e+00]",street_music
"[-3.03255341e+02  1.64498199e+02 -1.39310846e+01  1.61717968e+01
 -1.87863979e+01  1.29619055e+01 -1.39688120e+01  8.47893715e+00
 -1.48659286e+01  3.93980980e+00 -1.19421301e+01  2.56753516e+00
 -1.23411150e+01 -3.07790160e+00 -1.08027029e+01 -8.97717595e-01
 -8.80252171e+00 -6.16284513e+00 -9.71123219e+00 -7.86346078e-01
 -4.71251309e-01  2.49286127e+00 -2.10736489e+00  1.96514130e-01
 -2.76954174e+00 -1.61038530e+00 -2.22655654e+00 -8.60446990e-01
  2.27990337e-02  1.02304006e+00  3.32724929e+00  3.91968083e+00
  6.19655561e+00  3.95928144e+00  1.47756612e+00 -1.26770079e-01
  4.65665609e-01 -6.07802629e-01 -1.49373209e+00 -1.02812147e+00]",street_music
"[-2.9841837e+02  6.6250961e+01  3.6040424e+01  2.5434599e+01
 -4.6230688e+00  1.2589514e+01 -1.2648278e+00  2.6941902e+01
 -7.6770692e+00  1.4664313e+01 -2.1430005e-01  2.5176445e+01
  1.1742216e+00  2.2567862e+01  1.1822916e+00  1.2309539e+01
 -2.0485687e+00  9.9273596e+00 -4.1180115e+00  4.9868383e+00
 -5.3757882e+00  6.2846522e+00  7.9580545e-01  9.1105251e+00
 -5.0794721e-01  7.2330723e+00 -3.8516530e-01  3.8626056e+00
 -3.0509641e+00  3.4802697e+00 -2.9449406e+00  2.2062130e+00
 -3.5303962e+00  2.3526874e+00 -3.0404823e+00  3.5894525e-01
 -3.3471987e+00 -8.7201309e-01 -2.2923975e+00  3.0898466e+00]",air_conditioner
"[-144.04839     120.67399     -59.21406      18.760387     -1.3635095
   10.454335    -19.036049     12.54052     -15.687333     16.81618
  -10.148982     13.981513     -3.0625925    11.0797205    -6.2539563
    7.438088     -7.275822     11.695443     -5.7902694     4.83399
   -5.2902484     5.375006     -2.1350977     4.90127      -1.6353699
    0.88964945   -5.3279233    -2.6638026    -2.7801006     4.20959
    0.770973      0.93175197   -5.2377896    -3.9276752    -4.059742
    1.003047     -3.071493      1.3368349    -1.54184      -2.602578  ]",drilling
"[-102.642525     93.65164     -20.328371     25.375183    -26.441954
   20.510553    -18.218159     12.125303    -13.142508     13.046082
   -5.800984     16.826159    -18.385622      6.7074122    -6.6492314
    9.9071245    -5.8133984     7.12215      -3.095114      1.7713469
    3.0065067     5.6936116    -5.2421536     3.474099     -6.022876
    5.904205    -10.223997      2.2940483    -4.6912313     6.9500318
    3.275939      2.3893278     1.4426553     1.8886389    -0.45905292
    2.865408     -0.7123592     1.4501802    -3.238138      2.0534148 ]",engine_idling
"[-2.16270248e+02  8.69629898e+01 -5.74806480e+01  2.09650936e+01
 -2.53439922e+01 -3.48802954e-01 -4.12634516e+00  1.90192032e+01
 -1.06667929e+01  1.31886911e+01 -5.50727272e+00  5.13290548e+00
 -8.48884392e+00  1.49227724e+01 -7.66411495e+00  1.23293781e+01
 -5.18027258e+00  5.47589445e+00  3.77895296e-01  3.20514703e+00
 -1.23110092e+00  1.81189191e+00 -5.31382513e+00  7.49858379e+00
 -5.80507612e+00  8.28467941e+00 -1.01300895e-01 -1.82418025e+00
  9.20716584e-01 -1.83005095e+00 -2.68130958e-01  3.65969419e+00
 -7.27867746e+00  5.50946808e+00  1.38704681e+00 -2.02998447e+00
  1.93946850e+00 -3.18270254e+00  1.49236500e+00  1.98305309e+00]",street_music
